warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Prague_2,2024-02-05,5557.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28663282571912013,0.5536932593468571,Prague_2_2024-02-05
Prague_2,2024-02-06,5680.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28223350253807106,0.5543072864550169,Prague_2_2024-02-06
Prague_2,2024-02-07,5950.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125,0.0,0.2825719120135364,0.5558082416082961,Prague_2_2024-02-07
Prague_2,2024-02-08,6045.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09125,0.05040322580645162,0.28527918781725886,0.5565359774401892,Prague_2_2024-02-08
Prague_2,2024-02-09,7407.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04875,0.0,0.29678510998307955,0.5586964431911217,Prague_2_2024-02-09
Prague_2,2024-02-10,6402.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.2846023688663283,0.5589920858728281,Prague_2_2024-02-10
Prague_2,2024-02-11,6319.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875,0.0,0.283248730964467,0.5587419266806151,Prague_2_2024-02-11
Prague_2,2024-02-12,5589.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026250000000000002,0.0,0.2805414551607445,0.5576958064222688,Prague_2_2024-02-12
Prague_2,2024-02-13,5623.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798646362098139,0.5574456472300555,Prague_2_2024-02-13
Prague_2,2024-02-14,6217.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883248730964467,0.5589466023833349,Prague_2_2024-02-14
Prague_2,2024-02-15,5479.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.28392554991539765,0.558810151914855,Prague_2_2024-02-15
Prague_2,2024-02-16,6773.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28663282571912013,0.5597653051942144,Prague_2_2024-02-16
Prague_2,2024-02-17,6327.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08750000000000001,0.0,0.2825719120135364,0.5595378877467478,Prague_2_2024-02-17
Prague_2,2024-02-18,6099.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018750000000000003,0.0,0.28392554991539765,0.5578549986354953,Prague_2_2024-02-18
Prague_2,2024-02-19,5706.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.27715736040609135,0.5571727462930955,Prague_2_2024-02-19
Prague_2,2024-02-20,5689.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.28527918781725886,0.5562175930137361,Prague_2_2024-02-20
Prague_2,2024-02-21,5535.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768189509306261,0.5568543618666424,Prague_2_2024-02-21
Prague_2,2024-02-22,5847.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03625,0.0,0.28730964467005077,0.5565814609296826,Prague_2_2024-02-22
Prague_2,2024-02-23,7085.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.0,0.28663282571912013,0.5574911307195489,Prague_2_2024-02-23
Prague_2,2024-02-24,6067.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.2747884940778342,0.5568543618666424,Prague_2_2024-02-24
Prague_2,2024-02-25,6161.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805414551607445,0.5552851814791231,Prague_2_2024-02-25
Prague_2,2024-02-26,5628.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727580372250423,0.553101973983444,Prague_2_2024-02-26
Prague_2,2024-02-27,5370.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798646362098139,0.5519421450013646,Prague_2_2024-02-27
Prague_2,2024-02-28,5387.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730964467005076,0.5508960247430184,Prague_2_2024-02-28
Prague_2,2024-02-29,5581.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781725888324873,0.5505776403165652,Prague_2_2024-02-29
Prague_2,2024-03-01,6960.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008749999999999999,0.0,0.28663282571912013,0.551510051851178,Prague_2_2024-03-01
Prague_2,2024-03-02,6284.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805414551607445,0.5513053761484581,Prague_2_2024-03-02
Prague_2,2024-03-03,6073.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27614213197969545,0.5488492677158192,Prague_2_2024-03-03
Prague_2,2024-03-04,5406.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751269035532995,0.5472118620940598,Prague_2_2024-03-04
Prague_2,2024-03-05,5431.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734348561759729,0.5459383243882472,Prague_2_2024-03-05
Prague_2,2024-03-06,5525.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747884940778342,0.5455971982170473,Prague_2_2024-03-06
Prague_2,2024-03-07,5774.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849407783417936,0.5452560720458475,Prague_2_2024-03-07
Prague_2,2024-03-08,7253.0,International womens day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283248730964467,0.5456654234512872,Prague_2_2024-03-08
Prague_2,2024-03-09,6368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27918781725888325,0.5449831711088875,Prague_2_2024-03-09
Prague_2,2024-03-10,6145.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28392554991539765,0.542299645228782,Prague_2_2024-03-10
Prague_2,2024-03-11,5658.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727580372250423,0.5402756299463296,Prague_2_2024-03-11
Prague_2,2024-03-12,5634.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27715736040609135,0.5390248339852635,Prague_2_2024-03-12
Prague_2,2024-03-13,5733.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815566835871404,0.5387746747930502,Prague_2_2024-03-13
Prague_2,2024-03-14,5880.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28358714043993233,0.5387291913035568,Prague_2_2024-03-14
Prague_2,2024-03-15,7140.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500000000000002,0.0,0.28527918781725886,0.5386154825798235,Prague_2_2024-03-15
Prague_3,2020-12-05,4091.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16311336717428088,0.3615027744928591,Prague_3_2020-12-05
Prague_3,2020-12-06,3972.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634517766497462,0.36109342308741926,Prague_3_2020-12-06
Prague_3,2020-12-07,3903.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16480541455160747,0.3607522969162194,Prague_3_2020-12-07
Prague_3,2020-12-08,3684.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607445008460237,0.3585463476757937,Prague_3_2020-12-08
Prague_3,2020-12-09,4063.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16412859560067683,0.3581142545256072,Prague_3_2020-12-09
Prague_3,2020-12-10,4060.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685279187817259,0.35804602929136725,Prague_3_2020-12-10
Prague_3,2020-12-11,4595.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732656514382403,0.35884199035750025,Prague_3_2020-12-11
Prague_3,2020-12-12,4210.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654822335025381,0.3591148912944601,Prague_3_2020-12-12
Prague_3,2020-12-13,3863.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637901861252115,0.35820522150459383,Prague_3_2020-12-13
Prague_3,2020-12-14,3900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16243654822335024,0.3584326389520604,Prague_3_2020-12-14
Prague_3,2020-12-15,4165.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17258883248730966,0.35693168379878104,Prague_3_2020-12-15
Prague_3,2020-12-16,4245.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16886632825719122,0.3565905576275812,Prague_3_2020-12-16
Prague_3,2020-12-17,4320.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495769881556683,0.3567952333303011,Prague_3_2020-12-17
Prague_3,2020-12-18,4590.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763113367174281,0.3564768489038479,Prague_3_2020-12-18
Prague_3,2020-12-19,4580.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732656514382403,0.35593104702992817,Prague_3_2020-12-19
Prague_3,2020-12-20,4600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17698815566835874,0.35486218502683525,Prague_3_2020-12-20
Prague_3,2020-12-21,4886.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037225042301186,0.35540798690075504,Prague_3_2020-12-21
Prague_3,2020-12-22,5218.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790186125211506,0.35572637132720825,Prague_3_2020-12-22
Prague_3,2020-12-23,5232.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969543147208122,0.35649959064859454,Prague_3_2020-12-23
Prague_3,2020-12-24,2532.0,Christmas Eve,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15634517766497463,0.35406622396070225,Prague_3_2020-12-24
Prague_3,2020-12-26,4283.0,2nd Christmas Day,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19357021996615903,0.349244974074411,Prague_3_2020-12-26
Prague_3,2020-12-27,3874.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17089678510998307,0.34826707905030474,Prague_3_2020-12-27
Prague_3,2020-12-28,4126.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732656514382403,0.34851723824251796,Prague_3_2020-12-28
Prague_3,2020-12-29,4280.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746192893401015,0.34760756845265167,Prague_3_2020-12-29
Prague_3,2020-12-30,4506.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695431472081218,0.3478122441553716,Prague_3_2020-12-30
Prague_3,2020-12-31,3869.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166497461928934,0.347653051942145,Prague_3_2020-12-31
Prague_3,2021-01-01,2129.0,New Years Day,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15228426395939088,0.3450832347857728,Prague_3_2021-01-01
Prague_3,2021-01-02,3825.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16514382402707278,0.34528791048849267,Prague_3_2021-01-02
Prague_3,2021-01-03,4064.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695431472081218,0.346129355044119,Prague_3_2021-01-03
Prague_3,2021-01-04,4376.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732656514382403,0.34778950241062495,Prague_3_2021-01-04
Prague_3,2021-01-05,4264.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17868020304568527,0.34919949058491767,Prague_3_2021-01-05
Prague_3,2021-01-06,4322.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17698815566835874,0.35047302829073046,Prague_3_2021-01-06
Prague_3,2021-01-07,4393.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597292724196278,0.35206495042299646,Prague_3_2021-01-07
Prague_3,2021-01-08,4656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712351945854484,0.3528836532338761,Prague_3_2021-01-08
Prague_3,2021-01-09,4357.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664974619289342,0.3536341308105158,Prague_3_2021-01-09
Prague_3,2021-01-10,4063.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16615905245346868,0.3537478395342491,Prague_3_2021-01-10
Prague_3,2021-01-11,4420.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695431472081218,0.35488492677158195,Prague_3_2021-01-11
Prague_3,2021-01-12,4507.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17800338409475464,0.35688620030928775,Prague_3_2021-01-12
Prague_3,2021-01-13,4277.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17800338409475464,0.3583189302283271,Prague_3_2021-01-13
Prague_3,2021-01-14,4537.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18274111675126903,0.3594332757209133,Prague_3_2021-01-14
Prague_3,2021-01-15,4742.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790186125211506,0.35988811061584647,Prague_3_2021-01-15
Prague_3,2021-01-16,4486.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17698815566835874,0.3605021377240062,Prague_3_2021-01-16
Prague_3,2021-01-17,4208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495769881556683,0.3607068134267261,Prague_3_2021-01-17
Prague_3,2021-01-18,4635.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17055837563451776,0.36072955517147276,Prague_3_2021-01-18
Prague_3,2021-01-19,4476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597292724196278,0.36084326389520605,Prague_3_2021-01-19
Prague_3,2021-01-20,4322.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16480541455160747,0.35945601746565997,Prague_3_2021-01-20
Prague_3,2021-01-21,4525.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17225042301184434,0.3580005458018739,Prague_3_2021-01-21
Prague_3,2021-01-22,5052.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746192893401015,0.35740926043846083,Prague_3_2021-01-22
Prague_3,2021-01-23,4385.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17225042301184434,0.36004730282907305,Prague_3_2021-01-23
Prague_3,2021-01-24,4205.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16920473773265654,0.3641863003729646,Prague_3_2021-01-24
Prague_3,2021-01-25,4446.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17191201353637903,0.3629809879013918,Prague_3_2021-01-25
Prague_3,2021-01-26,4352.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17089678510998307,0.36370872373328483,Prague_3_2021-01-26
Prague_3,2021-01-27,4410.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17258883248730966,0.36443645956517784,Prague_3_2021-01-27
Prague_3,2021-01-28,4556.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715736040609137,0.36432275084144455,Prague_3_2021-01-28
Prague_3,2021-01-29,4871.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17225042301184434,0.3650277449285909,Prague_3_2021-01-29
Prague_3,2021-01-30,4611.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17529610829103215,0.3662557991449104,Prague_3_2021-01-30
Prague_3,2021-01-31,4040.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16243654822335024,0.36859819885381606,Prague_3_2021-01-31
Prague_3,2021-02-01,4256.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16615905245346868,0.36946238515418905,Prague_3_2021-02-01
Prague_3,2021-02-02,4422.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16717428087986463,0.370326571454562,Prague_3_2021-02-02
Prague_3,2021-02-03,4406.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732656514382403,0.3706449558810152,Prague_3_2021-02-03
Prague_3,2021-02-04,4505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746192893401015,0.37116801601018834,Prague_3_2021-02-04
Prague_3,2021-02-05,4889.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17529610829103215,0.3717593013736014,Prague_3_2021-02-05
Prague_3,2021-02-06,4374.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785109983079527,0.3716001091603748,Prague_3_2021-02-06
Prague_3,2021-02-07,4329.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763113367174281,0.3721686527790412,Prague_3_2021-02-07
Prague_3,2021-02-08,4425.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17191201353637903,0.3724642954607478,Prague_3_2021-02-08
Prague_3,2021-02-09,4651.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820642978003384,0.3741244428272537,Prague_3_2021-02-09
Prague_3,2021-02-10,4547.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790186125211506,0.3752842718093332,Prague_3_2021-02-10
Prague_3,2021-02-11,4734.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597292724196278,0.3755116892567998,Prague_3_2021-02-11
Prague_3,2021-02-12,4732.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495769881556683,0.3756481397252797,Prague_3_2021-02-12
Prague_3,2021-02-13,4489.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18003384094754654,0.3757163649595197,Prague_3_2021-02-13
Prague_3,2021-02-14,4232.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969543147208122,0.3758755571727463,Prague_3_2021-02-14
Prague_3,2021-02-15,4229.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712351945854484,0.37530701355407986,Prague_3_2021-02-15
Prague_3,2021-02-16,4330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17529610829103215,0.375830073683253,Prague_3_2021-02-16
Prague_3,2021-02-17,4586.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813874788494078,0.37653506777039936,Prague_3_2021-02-17
Prague_3,2021-02-18,4219.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715736040609137,0.3761257163649595,Prague_3_2021-02-18
Prague_3,2021-02-19,4722.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742808798646362,0.37696716092058585,Prague_3_2021-02-19
Prague_3,2021-02-20,4600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790186125211506,0.3774674793050123,Prague_3_2021-02-20
Prague_3,2021-02-21,4254.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664974619289342,0.377421995815519,Prague_3_2021-02-21
Prague_3,2021-02-22,4341.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307952622673435,0.37828618211589193,Prague_3_2021-02-22
Prague_3,2021-02-23,4614.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888324873096447,0.3799008459929046,Prague_3_2021-02-23
Prague_3,2021-02-24,4765.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19153976311336718,0.38172018557263715,Prague_3_2021-02-24
Prague_3,2021-02-25,4691.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18443316412859562,0.3831529154916765,Prague_3_2021-02-25
Prague_3,2021-02-26,4746.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18071065989847718,0.383585008641863,Prague_3_2021-02-26
Prague_3,2021-02-27,4324.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969543147208122,0.3839033930683162,Prague_3_2021-02-27
Prague_3,2021-02-28,4121.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17732656514382406,0.38383516783407623,Prague_3_2021-02-28
Prague_3,2021-03-01,3925.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17834179357021995,0.383516783407623,Prague_3_2021-03-01
Prague_3,2021-03-02,4373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17868020304568527,0.3845629036659693,Prague_3_2021-03-02
Prague_3,2021-03-03,4462.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544839255499151,0.385904666606022,Prague_3_2021-03-03
Prague_3,2021-03-04,4681.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18274111675126903,0.38701901209860823,Prague_3_2021-03-04
Prague_3,2021-03-05,4816.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17969543147208122,0.3872464295460748,Prague_3_2021-03-05
Prague_3,2021-03-06,4681.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544839255499151,0.38788319839898117,Prague_3_2021-03-06
Prague_3,2021-03-07,4686.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18747884940778342,0.38897480214682073,Prague_3_2021-03-07
Prague_3,2021-03-08,4737.0,International womens day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544839255499151,0.38974802146820703,Prague_3_2021-03-08
Prague_3,2021-03-09,4963.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19221658206429781,0.39093059219503323,Prague_3_2021-03-09
Prague_3,2021-03-10,5041.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18917089678511,0.3923633221140726,Prague_3_2021-03-10
Prague_3,2021-03-11,4929.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18646362098138747,0.39259073956153917,Prague_3_2021-03-11
Prague_3,2021-03-12,4712.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664974619289342,0.39172655326116623,Prague_3_2021-03-12
Prague_3,2021-03-13,4793.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307952622673435,0.3913172018557264,Prague_3_2021-03-13
Prague_3,2021-03-14,4815.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19221658206429781,0.39238606385881925,Prague_3_2021-03-14
Prague_3,2021-03-15,4662.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813874788494078,0.3927954152642591,Prague_3_2021-03-15
Prague_3,2021-03-16,4888.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18612521150592215,0.3934776676066588,Prague_3_2021-03-16
Prague_3,2021-03-17,5007.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18747884940778342,0.39477394705721824,Prague_3_2021-03-17
Prague_3,2021-03-18,4869.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18274111675126903,0.39525152369689803,Prague_3_2021-03-18
Prague_3,2021-03-19,4985.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597292724196278,0.3949331392704448,Prague_3_2021-03-19
Prague_3,2021-03-20,4853.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664974619289342,0.39568361684708453,Prague_3_2021-03-20
Prague_3,2021-03-21,4734.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746192893401015,0.39636586918948424,Prague_3_2021-03-21
Prague_3,2021-03-22,4706.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17258883248730966,0.39661602838169746,Prague_3_2021-03-22
